@relation powersupply
@attribute width  numeric
@attribute height numeric
@attribute color  {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23}
@data
0.371233,0.364486,0
0.314155,0.303738,1
0.277626,0.266355,2
0.254795,0.247664,3
0.250228,0.242991,4
0.254795,0.261682,5
0.195434,0.205607,6
0.254795,0.28972,7
0.36895,0.373832,8
0.459361,0.481308,9
0.505023,0.523364,10
0.468493,0.490654,11
0.427397,0.429907,12
0.322374,0.364486,13
0.349772,0.345794,14
0.345205,0.350467,15
0.345205,0.350467,16
0.340639,0.350467,17
0.331507,0.336449,18
0.345205,0.350467,19
0.322374,0.331776,20
0.322374,0.327103,21
0.395434,0.406542,22
0.354338,0.359813,23
0.317808,0.313084,0
0.263014,0.266355,1
0.249315,0.242991,2
0.212785,0.214953,3
0.189954,0.214953,4
0.189954,0.214953,5
0.116895,0.126168,6
0.162557,0.140187,7
0.171689,0.196262,8
0.249315,0.242991,9
0.285845,0.271028,10
0.299543,0.285047,11
0.294977,0.280374,12
0.258447,0.247664,13
0.240183,0.214953,14
0.240183,0.214953,15
0.199087,0.219626,16
0.199087,0.21028,17
0.203653,0.205607,18
0.221918,0.21028,19
0.253881,0.261682,20
0.294977,0.28972,21
0.4,0.406542,22
0.377169,0.364486,23
0.308676,0.308411,0
0.263014,0.271028,1
0.23105,0.12757,2
0.221918,0.214953,3
0.226484,0.228972,4
0.244749,0.252336,5
0.240183,0.233645,6
0.347489,0.35514,7
0.516438,0.537383,8
0.639726,0.663551,9
0.699087,0.691589,10
0.703653,0.700935,11
0.685388,0.626168,12
0.630594,0.649533,13
0.628311,0.649533,14
0.660274,0.682243,15
0.673973,0.686916,16
0.628311,0.630841,17
0.591781,0.602804,18
0.541553,0.556075,19
0.491324,0.5,20
0.463927,0.481308,21
0.527854,0.537383,22
0.468493,0.471963,23
0.368037,0.369159,0
0.30411,0.317757,1
0.263014,0.285047,2
0.244749,0.275701,3
0.244749,0.266355,4
0.253881,0.271028,5
0.217352,0.252336,6
0.386301,0.434579,7
0.559817,0.630841,8
0.692237,0.752336,9
0.728767,0.771028,10
0.70137,0.714953,11
0.66484,0.668224,12
0.632877,0.64486,13
0.628311,0.64486,14
0.66484,0.696262,15
0.692237,0.775701,16
0.642009,0.663551,17
0.587215,0.607477,18
0.541553,0.565421,19
0.49589,0.476636,20
0.459361,0.476636,21
0.536986,0.542056,22
0.500457,0.46729,23
0.358904,0.383178,0
0.315525,0.336449,1
0.288128,0.299065,2
0.265297,0.266355,3
0.265297,0.266355,4
0.278995,0.275701,5
0.251598,0.266355,6
0.368037,0.373832,7
0.559817,0.570093,8
0.66484,0.691589,9
0.719635,0.728972,10
0.710502,0.719626,11
0.70137,0.700935,12
0.632877,0.649533,13
0.646575,0.654206,14
0.673973,0.686916,15
0.687671,0.700935,16
0.646575,0.658879,17
0.605479,0.607477,18
0.555251,0.546729,19
0.500457,0.495327,20
0.509589,0.5,21
0.53242,0.523364,22
0.482192,0.453271,23
0.395434,0.350467,0
0.326941,0.331776,1
0.294977,0.299065,2
0.276712,0.280374,3
0.272146,0.275701,4
0.285845,0.294393,5
0.276712,0.299065,6
0.386301,0.397196,7
0.541553,0.593458,8
0.710502,0.724299,9
0.751598,0.775701,10
0.7379,0.742991,11
0.696804,0.71028,12
0.66484,0.658879,13
0.632877,0.733645,14
0.715068,0.686916,15
0.692237,0.686916,16
0.637443,0.663551,17
0.655708,0.672897,18
0.546119,0.556075,19
0.482192,0.457944,20
0.441096,0.453271,21
0.486758,0.504673,22
0.422831,0.425234,23
0.349772,0.35514,0
0.299543,0.303738,1
0.272146,0.280374,2
0.253881,0.257009,3
0.253881,0.252336,4
0.26758,0.280374,5
0.258447,0.299065,6
0.386301,0.411215,7
0.541553,0.537383,8
0.669406,0.67757,9
0.692237,0.700935,10
0.683105,0.691589,11
0.660274,0.691589,12
0.600913,0.616822,13
0.610046,0.616822,14
0.648858,0.635514,15
0.616895,0.61215,16
0.5621,0.602804,17
0.557534,0.537383,18
0.489041,0.490654,19
0.434247,0.443925,20
0.406849,0.434579,21
0.461644,0.5,22
0.411416,0.429907,23
0.342922,0.359813,0
0.274429,0.299065,1
0.247032,0.257009,2
0.233333,0.238318,3
0.2379,0.242991,4
0.228767,0.247664,5
0.183105,0.191589,6
0.2379,0.280374,7
0.315525,0.373832,8
0.443379,0.457944,9
0.461644,0.485981,10
0.46621,0.462617,11
0.42968,0.429907,12
0.365753,0.378505,13
0.315525,0.32243,14
0.30411,0.336449,15
0.322374,0.345794,16
0.313242,0.331776,17
0.313242,0.336449,18
0.322374,0.336449,19
0.322374,0.336449,20
0.294977,0.317757,21
0.381735,0.392523,22
0.340639,0.341121,23
0.294977,0.303738,0
0.249315,0.271028,1
0.221918,0.238318,2
0.194521,0.21028,3
0.189954,0.200935,4
0.180822,0.205607,5
0.130594,0.126168,6
0.112329,0.135514,7
0.162557,0.182243,8
0.221918,0.242991,9
0.240183,0.266355,10
0.249315,0.266355,11
0.249315,0.271028,12
0.221918,0.242991,13
0.194521,0.21028,14
0.180822,0.200935,15
0.189954,0.214953,16
0.153425,0.21028,17
0.180822,0.21028,18
0.194521,0.219626,19
0.240183,0.242991,20
0.263014,0.28972,21
0.377169,0.341121,22
0.345205,0.35514,23
0.30411,0.303738,0
0.244749,0.261682,1
0.212785,0.238318,2
0.203653,0.224299,3
0.203653,0.214953,4
0.226484,0.233645,5
0.203653,0.247664,6
0.308676,0.331776,7
0.527854,0.514019,8
0.53242,0.635514,9
0.623744,0.663551,10
0.628311,0.663551,11
0.619178,0.663551,12
0.56895,0.61215,13
0.573516,0.621495,14
0.605479,0.616822,15
0.619178,0.640187,16
0.573516,0.574766,17
0.527854,0.542056,18
0.477626,0.5,19
0.409132,0.434579,20
0.418265,0.443925,21
0.486758,0.514019,22
0.413699,0.453271,23
0.345205,0.383178,0
0.285845,0.313084,1
0.258447,0.275701,2
0.258447,0.261682,3
0.235616,0.257009,4
0.263014,0.261682,5
0.240183,0.271028,6
0.345205,0.38785,7
0.509589,0.546729,8
0.646575,0.663551,9
0.669406,0.696262,10
0.673973,0.691589,11
0.642009,0.658879,12
0.605479,0.626168,13
0.605479,0.621495,14
0.642009,0.663551,15
0.660274,0.668224,16
0.600913,0.621495,17
0.56895,0.537383,18
0.49589,0.518692,19
0.459361,0.457944,20
0.431963,0.453271,21
0.477626,0.495327,22
0.418265,0.457944,23
0.422831,0.392523,0
0.294977,0.317757,1
0.272146,0.294393,2
0.244749,0.257009,3
0.249315,0.252336,4
0.258447,0.266355,5
0.258447,0.294393,6
0.368037,0.38785,7
0.541553,0.53271,8
0.660274,0.672897,9
0.687671,0.686916,10
0.637443,0.686916,11
0.628311,0.635514,12
0.614612,0.630841,13
0.600913,0.598131,14
0.637443,0.672897,15
0.646575,0.668224,16
0.610046,0.626168,17
0.550685,0.556075,18
0.514155,0.514019,19
0.463927,0.471963,20
0.463927,0.485981,21
0.468493,0.485981,22
0.427397,0.429907,23
0.36347,0.331776,0
0.299543,0.313084,1
0.263014,0.280374,2
0.244749,0.257009,3
0.240183,0.257009,4
0.253881,0.280374,5
0.272146,0.275701,6
0.331507,0.373832,7
0.506849,0.528037,8
0.652968,0.67757,9
0.680365,0.691589,10
0.684932,0.71028,11
0.680365,0.649533,12
0.593607,0.61215,13
0.616438,0.635514,14
0.630137,0.654206,15
0.616438,0.626168,16
0.584475,0.61215,17
0.531963,0.570093,18
0.495434,0.476636,19
0.426941,0.448598,20
0.426941,0.443925,21
0.46347,0.5,22
0.436073,0.443925,23
0.335616,0.35514,0
0.294521,0.308411,1
0.253425,0.275701,2
0.239726,0.261682,3
0.230594,0.247664,4
0.244292,0.261682,5
0.253425,0.266355,6
0.340183,0.350467,7
0.5,0.5,8
0.63242,0.64486,9
0.664384,0.672897,10
0.668037,0.67757,11
0.63242,0.635514,12
0.590411,0.588785,13
0.594977,0.616822,14
0.613242,0.663551,15
0.630137,0.654206,16
0.600913,0.621495,17
0.521005,0.546729,18
0.475342,0.5,19
0.418265,0.443925,20
0.404566,0.434579,21
0.454795,0.495327,22
0.422831,0.453271,23
0.358904,0.378505,0
0.290411,0.303738,1
0.272146,0.285047,2
0.235616,0.252336,3
0.235616,0.247664,4
0.249315,0.252336,5
0.272146,0.285047,6
0.281279,0.28972,7
0.358904,0.406542,8
0.450228,0.485981,9
0.459361,0.514019,10
0.473059,0.509346,11
0.441096,0.481308,12
0.372603,0.406542,13
0.340639,0.364486,14
0.345205,0.378505,15
0.340639,0.369159,16
0.336073,0.35514,17
0.336073,0.378505,18
0.336073,0.35514,19
0.317808,0.378505,20
0.326941,0.429907,21
0.413699,0.411215,22
0.354338,0.38785,23
0.299543,0.336449,0
0.276712,0.303738,1
0.226484,0.252336,2
0.208219,0.242991,3
0.194521,0.228972,4
0.194521,0.224299,5
0.199087,0.224299,6
0.121461,0.158879,7
0.176256,0.196262,8
0.221918,0.238318,9
0.249315,0.242991,10
0.253881,0.280374,11
0.258447,0.275701,12
0.23105,0.228972,13
0.203653,0.224299,14
0.199087,0.21028,15
0.194521,0.219626,16
0.199087,0.219626,17
0.194521,0.21028,18
0.235616,0.261682,19
0.258447,0.275701,20
0.294977,0.32243,21
0.386301,0.415888,22
0.354338,0.392523,23
0.30411,0.331776,0
0.249315,0.271028,1
0.23105,0.252336,2
0.23105,0.233645,3
0.208219,0.233645,4
0.221918,0.247664,5
0.282192,0.313084,6
0.336986,0.359813,7
0.483105,0.509346,8
0.624658,0.64486,9
0.615525,0.649533,10
0.615525,0.640187,11
0.606393,0.626168,12
0.583562,0.607477,13
0.578995,0.61215,14
0.610959,0.626168,15
0.620091,0.64486,16
0.578995,0.598131,17
0.5379,0.565421,18
0.510502,0.537383,19
0.446575,0.471963,20
0.400913,0.425234,21
0.496804,0.514019,22
0.414612,0.420561,23
0.346119,0.364486,0
0.277626,0.313084,1
0.247945,0.275701,2
0.241096,0.275701,3
0.241096,0.275701,4
0.241096,0.280374,5
0.29589,0.327103,6
0.346119,0.406542,7
0.483105,0.574766,8
0.652055,0.67757,9
0.656621,0.682243,10
0.665753,0.67757,11
0.638356,0.640187,12
0.583562,0.607477,13
0.59726,0.616822,14
0.615525,0.630841,15
0.642922,0.658879,16
0.588128,0.635514,17
0.547032,0.570093,18
0.547032,0.537383,19
0.473973,0.490654,20
0.423744,0.453271,21
0.492237,0.509346,22
0.410046,0.406542,23
0.327854,0.369159,0
0.277626,0.308411,1
0.250228,0.275701,2
0.231963,0.266355,3
0.227397,0.257009,4
0.259361,0.266355,5
0.277626,0.303738,6
0.373516,0.425234,7
0.524201,0.574766,8
0.620091,0.658879,9
0.647489,0.672897,10
0.652055,0.672897,11
0.610959,0.626168,12
0.63379,0.607477,13
0.601826,0.61215,14
0.601826,0.668224,15
0.615525,0.630841,16
0.578995,0.598131,17
0.528767,0.546729,18
0.496804,0.518692,19
0.428311,0.448598,20
0.432877,0.462617,21
0.492237,0.495327,22
0.414612,0.434579,23
0.346119,0.373832,0
0.300457,0.317757,1
0.263927,0.285047,2
0.250228,0.271028,3
0.23653,0.252336,4
0.245662,0.266355,5
0.291324,0.331776,6
0.323288,0.373832,7
0.510502,0.546729,8
0.629224,0.668224,9
0.642922,0.672897,10
0.652055,0.67757,11
0.620091,0.64486,12
0.583562,0.607477,13
0.592694,0.607477,14
0.592694,0.626168,15
0.59726,0.621495,16
0.547032,0.588785,17
0.547032,0.542056,18
0.478539,0.509346,19
0.460274,0.453271,20
0.432877,0.471963,21
0.455708,0.481308,22
0.419178,0.443925,23
0.323288,0.35514,0
0.282192,0.32243,1
0.250228,0.280374,2
0.231963,0.266355,3
0.222831,0.261682,4
0.23653,0.271028,5
0.268493,0.32243,6
0.305023,0.336449,7
0.432877,0.46729,8
0.551598,0.602804,9
0.583562,0.626168,10
0.588128,0.626168,11
0.551598,0.593458,12
0.542466,0.551402,13
0.492237,0.546729,14
0.519635,0.565421,15
0.519635,0.565421,16
0.496804,0.528037,17
0.442009,0.476636,18
0.400913,0.443925,19
0.359817,0.383178,20
0.346119,0.383178,21
0.414612,0.457944,22
0.355251,0.411215,23
0.273059,0.317757,0
0.250228,0.294393,1
0.222831,0.261682,2
0.195434,0.238318,3
0.186301,0.233645,4
0.195434,0.242991,5
0.231963,0.271028,6
0.195434,0.233645,7
0.259361,0.28972,8
0.323288,0.369159,9
0.359817,0.401869,10
0.355251,0.392523,11
0.341553,0.373832,12
0.291324,0.336449,13
0.254795,0.285047,14
0.254795,0.294393,15
0.259361,0.294393,16
0.254795,0.28972,17
0.254795,0.28972,18
0.259361,0.303738,19
0.23653,0.266355,20
0.268493,0.294393,21
0.318721,0.35514,22
0.286758,0.32243,23
0.231963,0.275701,0
0.204566,0.242991,1
0.172603,0.200935,2
0.158904,0.196262,3
0.145205,0.17757,4
0.145205,0.182243,5
0.158904,0.196262,6
0.10411,0.14486,7
0.131507,0.163551,8
0.174886,0.191589,9
0.211416,0.219626,10
0.225114,0.233645,11
0.209132,0.228972,12
0.186301,0.205607,13
0.172603,0.191589,14
0.158904,0.17757,15
0.16347,0.186916,16
0.149772,0.168224,17
0.158904,0.17757,18
0.172603,0.191589,19
0.172603,0.200935,20
0.300457,0.327103,21
0.305023,0.327103,22
0.291324,0.32243,23
0.250228,0.280374,0
0.218265,0.238318,1
0.195434,0.21028,2
0.186301,0.200935,3
0.181735,0.200935,4
0.181735,0.205607,5
0.231963,0.252336,6
0.241096,0.261682,7
0.396347,0.373832,8
0.46484,0.462617,9
0.492237,0.481308,10
0.492237,0.485981,11
0.469406,0.457944,12
0.442009,0.443925,13
0.423744,0.443925,14
0.423744,0.448598,15
0.432877,0.457944,16
0.400913,0.420561,17
0.382648,0.406542,18
0.355251,0.359813,19
0.318721,0.331776,20
0.336986,0.392523,21
0.387215,0.406542,22
0.346119,0.369159,23
0.282192,0.299065,0
0.23653,0.257009,1
0.218265,0.242991,2
0.209132,0.224299,3
0.209132,0.224299,4
0.218265,0.224299,5
0.245662,0.266355,6
0.268493,0.313084,7
0.359817,0.406542,8
0.442009,0.481308,9
0.469406,0.504673,10
0.487671,0.509346,11
0.473973,0.495327,12
0.432877,0.471963,13
0.419178,0.448598,14
0.428311,0.457944,15
0.396347,0.439252,16
0.414612,0.453271,17
0.391781,0.420561,18
0.373516,0.373832,19
0.327854,0.341121,20
0.341553,0.359813,21
0.36895,0.397196,22
0.341553,0.350467,23
0.286758,0.308411,0
0.241096,0.257009,1
0.227397,0.242991,2
0.195434,0.214953,3
0.2,0.219626,4
0.209132,0.238318,5
0.245662,0.266355,6
0.250228,0.275701,7
0.379452,0.406542,8
0.439726,0.46729,9
0.486301,0.495327,10
0.481735,0.504673,11
0.468037,0.490654,12
0.390411,0.425234,13
0.376712,0.401869,14
0.394977,0.415888,15
0.390411,0.411215,16
0.399543,0.38785,17
0.344749,0.364486,18
0.326484,0.341121,19
0.271689,0.294393,20
0.340183,0.364486,21
0.33105,0.35514,22
0.299087,0.317757,23
0.253425,0.275701,0
0.212329,0.238318,1
0.194064,0.214953,2
0.175799,0.205607,3
0.171233,0.191589,4
0.184932,0.21028,5
0.216895,0.261682,6
0.226027,0.257009,7
0.308219,0.341121,8
0.394977,0.420561,9
0.431507,0.443925,10
0.426941,0.443925,11
0.426941,0.439252,12
0.394064,0.401869,13
0.375799,0.397196,14
0.380365,0.406542,15
0.384932,0.420561,16
0.36895,0.378505,17
0.346119,0.359813,18
0.330137,0.327103,19
0.263927,0.271028,20
0.323288,0.345794,21
0.336986,0.35514,22
0.293607,0.313084,23
0.234247,0.261682,0
0.209132,0.224299,1
0.186301,0.196262,2
0.172603,0.186916,3
0.168037,0.17757,4
0.177169,0.196262,5
0.209132,0.242991,6
0.190868,0.224299,7
0.286758,0.313084,8
0.382648,0.392523,9
0.410046,0.420561,10
0.396347,0.420561,11
0.396347,0.415888,12
0.339269,0.369159,13
0.339269,0.364486,14
0.343836,0.369159,15
0.352968,0.359813,16
0.352968,0.359813,17
0.275342,0.327103,18
0.270776,0.317757,19
0.247945,0.275701,20
0.330137,0.359813,21
0.307306,0.341121,22
0.270776,0.303738,23
0.234247,0.266355,0
0.197717,0.224299,1
0.165753,0.196262,2
0.152055,0.182243,3
0.152055,0.182243,4
0.156621,0.182243,5
0.165753,0.196262,6
0.129224,0.149533,7
0.188584,0.214953,8
0.257078,0.266355,9
0.279909,0.28972,10
0.293607,0.285047,11
0.30274,0.28972,12
0.247945,0.228972,13
0.202283,0.219626,14
0.206849,0.224299,15
0.225114,0.238318,16
0.22968,0.238318,17
0.225114,0.233645,18
0.231963,0.233645,19
0.204566,0.205607,20
0.29589,0.317757,21
0.273059,0.299065,22
0.259361,0.275701,23
0.227397,0.233645,0
0.168037,0.196262,1
0.140639,0.17757,2
0.122374,0.163551,3
0.117808,0.158879,4
0.117808,0.154206,5
0.126941,0.163551,6
0.068493,0.098131,7
0.091324,0.11215,8
0.118721,0.130841,9
0.146119,0.168224,10
0.146119,0.163551,11
0.150685,0.168224,12
0.127854,0.14486,13
0.114155,0.140187,14
0.109589,0.130841,15
0.114155,0.130841,16
0.118721,0.130841,17
0.114155,0.11215,18
0.136986,0.14486,19
0.164384,0.191589,20
0.259361,0.285047,21
0.254795,0.280374,22
0.218265,0.247664,23
0.186301,0.214953,0
0.204566,0.191589,1
0.168037,0.158879,2
0.16347,0.154206,3
0.149772,0.149533,4
0.16347,0.163551,5
0.197717,0.186916,6
0.156621,0.168224,7
0.186301,0.219626,8
0.291324,0.303738,9
0.309589,0.317757,10
0.305023,0.299065,11
0.29589,0.294393,12
0.268493,0.271028,13
0.277626,0.271028,14
0.268493,0.261682,15
0.263927,0.261682,16
0.259361,0.257009,17
0.254795,0.238318,18
0.23653,0.242991,19
0.213699,0.219626,20
0.291324,0.299065,21
0.29589,0.266355,22
0.23653,0.242991,23
0.195434,0.205607,0
0.154338,0.172897,1
0.145205,0.149533,2
0.140639,0.14486,3
0.131507,0.14486,4
0.140639,0.154206,5
0.158904,0.172897,6
0.131507,0.140187,7
0.222831,0.228972,8
0.273059,0.275701,9
0.291324,0.294393,10
0.286758,0.28972,11
0.305023,0.308411,12
0.263927,0.271028,13
0.254795,0.261682,14
0.218265,0.266355,15
0.250228,0.257009,16
0.245662,0.257009,17
0.209132,0.238318,18
0.2,0.224299,19
0.195434,0.200935,20
0.29589,0.308411,21
0.277626,0.28972,22
0.245662,0.252336,23
0.197717,0.21028,0
0.159361,0.172897,1
0.13653,0.172897,2
0.131963,0.154206,3
0.118265,0.154206,4
0.145662,0.17757,5
0.168493,0.196262,6
0.127397,0.172897,7
0.232877,0.228972,8
0.273973,0.285047,9
0.278539,0.303738,10
0.292237,0.313084,11
0.287671,0.299065,12
0.269863,0.280374,13
0.256164,0.261682,14
0.260731,0.275701,15
0.256164,0.261682,16
0.247032,0.261682,17
0.247032,0.242991,18
0.219635,0.219626,19
0.196347,0.200935,20
0.296804,0.28972,21
0.245662,0.280374,22
0.247945,0.257009,23
0.181735,0.214953,0
0.172603,0.182243,1
0.154338,0.168224,2
0.145205,0.14486,3
0.136073,0.154206,4
0.149772,0.168224,5
0.168037,0.186916,6
0.158904,0.168224,7
0.213699,0.228972,8
0.254795,0.275701,9
0.273059,0.257009,10
0.268493,0.280374,11
0.277626,0.271028,12
0.250228,0.280374,13
0.23653,0.252336,14
0.218265,0.228972,15
0.227397,0.233645,16
0.218265,0.219626,17
0.213699,0.205607,18
0.2,0.200935,19
0.2,0.21028,20
0.273059,0.280374,21
0.252511,0.261682,22
0.211416,0.233645,23
0.188584,0.196262,0
0.168037,0.168224,1
0.140639,0.149533,2
0.120091,0.154206,3
0.120091,0.140187,4
0.124658,0.149533,5
0.142922,0.168224,6
0.073059,0.107477,7
0.077626,0.126168,8
0.127854,0.149533,9
0.141553,0.168224,10
0.164384,0.168224,11
0.141553,0.154206,12
0.127854,0.154206,13
0.108676,0.093458,14
0.113242,0.126168,15
0.122374,0.121495,16
0.113242,0.135514,17
0.117808,0.135514,18
0.126941,0.126168,19
0.149772,0.154206,20
0.245662,0.261682,21
0.227397,0.247664,22
0.209132,0.228972,23
0.174886,0.205607,0
0.154338,0.172897,1
0.136073,0.158879,2
0.117808,0.140187,3
0.117808,0.140187,4
0.122374,0.149533,5
0.145205,0.163551,6
0.076712,0.107477,7
0.122374,0.140187,8
0.136073,0.172897,9
0.168037,0.196262,10
0.149772,0.172897,11
0.168037,0.17757,12
0.154338,0.172897,13
0.138356,0.154206,14
0.13379,0.154206,15
0.147489,0.154206,16
0.138356,0.158879,17
0.142922,0.158879,18
0.145205,0.163551,19
0.181735,0.191589,20
0.241096,0.271028,21
0.206849,0.238318,22
0.193151,0.224299,23
0.165753,0.191589,0
0.138356,0.163551,1
0.106393,0.14486,2
0.092694,0.140187,3
0.09726,0.130841,4
0.092694,0.126168,5
0.101826,0.140187,6
0.033333,0.060748,7
0.065297,0.088785,8
0.083562,0.107477,9
0.101826,0.130841,10
0.106393,0.135514,11
0.124658,0.126168,12
0.101826,0.121495,13
0.094977,0.107477,14
0.072146,0.098131,15
0.085845,0.107477,16
0.081279,0.11215,17
0.094977,0.116822,18
0.108676,0.135514,19
0.108676,0.135514,20
0.231963,0.257009,21
0.23653,0.261682,22
0.204566,0.214953,23
0.158904,0.182243,0
0.140639,0.168224,1
0.122374,0.149533,2
0.117808,0.135514,3
0.113242,0.130841,4
0.122374,0.135514,5
0.154338,0.17757,6
0.145205,0.163551,7
0.209132,0.224299,8
0.254795,0.299065,9
0.268493,0.313084,10
0.273059,0.299065,11
0.277626,0.303738,12
0.277626,0.285047,13
0.277626,0.275701,14
0.245662,0.275701,15
0.259361,0.285047,16
0.245662,0.275701,17
0.231963,0.257009,18
0.222831,0.247664,19
0.186301,0.214953,20
0.298174,0.317757,21
0.257078,0.28972,22
0.234247,0.261682,23
0.188584,0.205607,0
0.156621,0.186916,1
0.142922,0.163551,2
0.138356,0.14486,3
0.13379,0.154206,4
0.138356,0.154206,5
0.188584,0.196262,6
0.165753,0.182243,7
0.234247,0.238318,8
0.289041,0.313084,9
0.311872,0.364486,10
0.316438,0.341121,11
0.307306,0.327103,12
0.293607,0.308411,13
0.279909,0.28972,14
0.289041,0.313084,15
0.293607,0.313084,16
0.269406,0.28972,17
0.251142,0.280374,18
0.249315,0.271028,19
0.221918,0.238318,20
0.331507,0.350467,21
0.281279,0.303738,22
0.258447,0.280374,23
0.209132,0.228972,0
0.186301,0.21028,1
0.172603,0.196262,2
0.140639,0.163551,3
0.145205,0.163551,4
0.145205,0.168224,5
0.188584,0.21028,6
0.17032,0.17757,7
0.22968,0.247664,8
0.282192,0.32243,9
0.318721,0.331776,10
0.318721,0.341121,11
0.305023,0.327103,12
0.291324,0.294393,13
0.263927,0.303738,14
